ecode,cname,fye,filingDate,address,stkno
E00514,エバラ食品工業株式会社,2017-03-31,2017-06-26,横浜市西区みなとみらい四丁目４番５号　横浜アイマークプレイス,2819.0
E01466,株式会社ＭＩＥコーポレーション,2017-03-31,2017-06-26,三重県桑名市大字星川1001番地,3442.0
E03474,株式会社ゴルフ・ドゥ,2017-03-31,2017-06-26,埼玉県さいたま市中央区上落合二丁目３番１号,3032.0
E02380,テイ・エス  テック株式会社,2017-03-31,2017-06-26,埼玉県朝霞市栄町三丁目７番27号,7313.0
E00957,日本ケミファ株式会社,2017-03-31,2017-06-26,東京都千代田区岩本町二丁目２番３号,4539.0
E03574,株式会社　百五銀行,2017-03-31,2017-06-26,三重県津市岩田21番27号,8368.0
E05524,株式会社ビジネス・ブレークスルー,2017-03-31,2017-06-26,東京都千代田区六番町１番７号,2464.0
E03567,株式会社福井銀行,2017-03-31,2017-06-26,福井市順化１丁目１番１号,8362.0
E01395,イハラサイエンス株式会社,2017-03-31,2017-06-26,東京都港区高輪３丁目11番３号（イハラ高輪ビル）,5999.0
E04959,イマジニア株式会社,2017-03-31,2017-06-26,東京都新宿区西新宿二丁目７番１号,4644.0
E02628,株式会社キムラタン,2017-03-31,2017-06-26,神戸市中央区京町72番地新クレセントビル,8107.0
E31009,弁護士ドットコム株式会社,2017-03-31,2017-06-26,東京都港区六本木四丁目１番４号,6027.0
E03815,マネックスグループ株式会社,2017-03-31,2017-06-26,東京都港区赤坂一丁目12番32号,8698.0
E01648,株式会社ＮＦＫホールディングス,2017-03-31,2017-06-26,神奈川県横浜市鶴見区尻手二丁目１番53号,6494.0
E01899,株式会社指月電機製作所,2017-03-31,2017-06-26,兵庫県西宮市大社町10番45号,6994.0
E01020,ハリマ化成グループ株式会社,2017-03-31,2017-06-26,東京都中央区日本橋3丁目8番4号,4410.0
E02970,株式会社テリロジー,2017-03-31,2017-06-26,東京都千代田区九段北一丁目13番５号,3356.0
E05297,株式会社ソフトフロントホールディングス（旧会社名　株式会社ソフトフロント）,2017-03-31,2017-06-26,東京都千代田区永田町二丁目17番３号,2321.0
E02838,スズデン株式会社,2017-03-31,2017-06-26,東京都文京区湯島二丁目２番２号,7480.0
E00889,互応化学工業株式会社,2017-03-31,2017-06-26,京都府宇治市伊勢田町井尻58番地,4962.0
E05179,株式会社レーサム,2017-03-31,2017-06-26,東京都千代田区霞が関三丁目２番１号,8890.0
E03324,株式会社うかい,2017-03-31,2017-06-26,東京都八王子市南浅川町3426番地,7621.0
E05719,株式会社ユビキタス,2017-03-31,2017-06-26,東京都新宿区西新宿一丁目21番１号　明宝ビル６階,3858.0
E00486,アリアケジャパン株式会社,2017-03-31,2017-06-26,東京都渋谷区恵比寿南三丁目２番17号,2815.0
E01518,株式会社石川製作所,2017-03-31,2017-06-26,石川県白山市福留町200番地,6208.0
E05575,システム・ロケーション株式会社,2017-03-31,2017-06-26,東京都目黒区東山２丁目６番３号,2480.0
E04273,ＡＮＡホールディングス株式会社,2017-03-31,2017-06-26,東京都港区東新橋一丁目５番２号,9202.0
E02964,日本プリメックス株式会社,2017-03-31,2017-06-26,東京都大田区鵜の木一丁目５番12号,2795.0
E04940,株式会社ディーエムエス,2017-03-31,2017-06-26,東京都千代田区神田小川町一丁目11番地,9782.0
E03615,株式会社みずほフィナンシャルグループ,2017-03-31,2017-06-26,東京都千代田区大手町一丁目５番５号,8411.0
E03304,株式会社ニチリョク,2017-03-31,2017-06-26,東京都杉並区上井草一丁目33番５号,7578.0
E27059,地盤ネットホールディングス株式会社,2017-03-31,2017-06-26,東京都千代田区丸の内一丁目８番１号,6072.0
E00806,第一稀元素化学工業株式会社,2017-03-31,2017-06-26,大阪市住之江区平林南１丁目６番38号,4082.0
E03688,日本証券金融株式会社,2017-03-31,2017-06-26,東京都中央区日本橋茅場町一丁目２番10号,8511.0
E00303,三井金属エンジニアリング株式会社,2017-03-31,2017-06-26,東京都墨田区錦糸三丁目２番１号,1737.0
E01202,ヨシコン株式会社,2017-03-31,2017-06-26,静岡県静岡市葵区常磐町一丁目４番地の12,5280.0
E30451,株式会社ホットマン,2017-03-31,2017-06-26,宮城県仙台市太白区西多賀四丁目４番17号,3190.0
E04779,日立キャピタル株式会社,2017-03-31,2017-06-26,東京都港区西新橋一丁目３番１号,8586.0
E03817,カブドットコム証券株式会社,2017-03-31,2017-06-26,東京都千代田区大手町一丁目３番２号,8703.0
E05017,株式会社インフォメーション・ディベロプメント,2017-03-31,2017-06-26,東京都千代田区五番町12番地１,4709.0
E00097,株式会社不動テトラ,2017-03-31,2017-06-26,東京都中央区日本橋小網町７番２号,1813.0
E26815,ＧＭＯクリックホールディングス株式会社,2017-03-31,2017-06-26,東京都渋谷区桜丘町20番１号,7177.0
E02237,武蔵精密工業株式会社,2017-03-31,2017-06-26,愛知県豊橋市植田町字大膳39番地の5,7220.0
E02475,セガサミーホールディングス株式会社,2017-03-31,2017-06-26,東京都港区東新橋一丁目９番２号　汐留住友ビル,6460.0
E01327,株式会社大阪チタニウムテクノロジーズ,2017-03-31,2017-06-26,兵庫県尼崎市東浜町１番地,5726.0
E03550,株式会社東邦銀行,2017-03-31,2017-06-26,福島県福島市大町３番25号,8346.0
E00985,キョーリン製薬ホールディングス株式会社,2017-03-31,2017-06-26,東京都千代田区神田駿河台四丁目６番地,4569.0
E05535,株式会社フュートレック,2017-03-31,2017-06-26,大阪市淀川区西中島六丁目１番１号,2468.0
E01443,トーカロ株式会社,2017-03-31,2017-06-26,神戸市東灘区深江北町四丁目13番４号,3433.0
E05578,株式会社エコミック,2017-03-31,2017-06-26,札幌市中央区大通西八丁目１－１　朝日生命札幌大通ビル,3802.0
E04031,サンフロンティア不動産株式会社,2017-03-31,2017-06-26,東京都千代田区有楽町一丁目２番２号,8934.0
E01551,株式会社ダイフク,2017-03-31,2017-06-26,大阪市西淀川区御幣島３丁目２番11号,6383.0
E05703,サイバーコム株式会社,2017-03-31,2017-06-26,宮城県仙台市青葉区一番町二丁目７番17号（上記は登記上の本店所在地であり、本社業務は下記「最寄りの連絡場所」において行っております。）,3852.0
E05218,株式会社Ｅストアー,2017-03-31,2017-06-26,東京都港区西新橋一丁目10番２号,4304.0
E00733,株式会社インプレスホールディングス,2017-03-31,2017-06-26,東京都千代田区神田神保町一丁目105番地,9479.0
E00227,新日本空調株式会社,2017-03-31,2017-06-26,東京都中央区日本橋浜町二丁目31番１号,1952.0
E04320,株式会社日新,2017-03-31,2017-06-26,横浜市中区尾上町６丁目81番地,9066.0
E04047,株式会社プレサンスコーポレーション,2017-03-31,2017-06-26,大阪市中央区城見一丁目２番27号,3254.0
E31065,イーレックス株式会社,2017-03-31,2017-06-26,東京都中央区日本橋本石町三丁目３番14号,9517.0
E03374,株式会社ジー・テイスト,2017-03-31,2017-06-26,名古屋市北区黒川本通二丁目46番地,2694.0
E05714,ソニーフィナンシャルホールディングス株式会社,2017-03-31,2017-06-26,東京都千代田区大手町一丁目９番２号,8729.0
E26933,トレンダーズ株式会社,2017-03-31,2017-06-26,東京都渋谷区東三丁目９番19号,6069.0
E05599,株式会社アドウェイズ,2017-03-31,2017-06-26,東京都新宿区西新宿八丁目17番１号,2489.0
E05728,ナノキャリア株式会社,2017-03-31,2017-06-26,千葉県柏市若柴226番地39　中央144街区15,4571.0
E04084,ユニゾホールディングス株式会社,2017-03-31,2017-06-26,東京都中央区八丁堀二丁目10番９号,3258.0
E05263,セコム上信越株式会社,2017-03-31,2017-06-26,新潟県新潟市中央区新光町１番地10,4342.0
E06141,第一生命ホールディングス株式会社　（旧会社名　第一生命保険株式会社）,2017-03-31,2017-06-26,東京都千代田区有楽町一丁目13番１号,8750.0
E05047,株式会社リログループ(旧会社名　株式会社リロ・ホールディング),2017-03-31,2017-06-26,東京都新宿区新宿四丁目３番23号,8876.0
E01729,日進工具株式会社,2017-03-31,2017-06-26,東京都品川区南大井四丁目５番９号,6157.0
E05687,パシフィックシステム株式会社,2017-03-31,2017-06-26,埼玉県さいたま市桜区田島八丁目４番19号,3847.0
E05698,ＵＴグループ株式会社,2017-03-31,2017-06-26,東京都品川区東五反田一丁目11番15号,2146.0
E01584,株式会社北川鉄工所,2017-03-31,2017-06-26,広島県府中市元町77番地の１,6317.0
E26713,株式会社東光高岳,2017-03-31,2017-06-26,東京都江東区豊洲五丁目６番36号,6617.0
E02453,エイベックス・グループ・ホールディングス株式会社,2017-03-31,2017-06-26,東京都港区六本木一丁目６番１号,7860.0
E30445,株式会社エンバイオ・ホールディングス,2017-03-31,2017-06-26,東京都千代田区鍛冶町二丁目２番２号,6092.0
E05460,株式会社ディー・エヌ・エー,2017-03-31,2017-06-26,東京都渋谷区渋谷二丁目21番１号,2432.0
E02076,ヘリオス テクノ ホールディング株式会社,2017-03-31,2017-06-26,兵庫県姫路市豊富町御蔭703番地,6927.0
E03752,野村ホールディングス株式会社,2017-03-31,2017-06-26,東京都中央区日本橋一丁目９番１号,8604.0
E05303,デジタルアーツ株式会社,2017-03-31,2017-06-26,東京都千代田区大手町一丁目５番１号,2326.0
E31542,株式会社中村超硬,2017-03-31,2017-06-26,大阪府堺市西区鶴田町27番27号,6166.0
E05211,株式会社Ｊストリーム,2017-03-31,2017-06-26,東京都港区芝二丁目５番６号,4308.0
E30118,ＣＹＢＥＲＤＹＮＥ株式会社,2017-03-31,2017-06-26,茨城県つくば市学園南二丁目２番地１,7779.0
E01601,ＮＴＮ株式会社,2017-03-31,2017-06-26,大阪市西区京町堀一丁目３番17号,6472.0
E05219,株式会社アミューズ,2017-03-31,2017-06-26,東京都渋谷区桜丘町20番１号,4301.0
E00518,RIZAPグループ株式会社旧会社名(健康コーポレーション株式会社),2017-03-31,2017-06-26,東京都新宿区北新宿二丁目21番１号,2928.0
E01051,東洋合成工業株式会社,2017-03-31,2017-06-26,千葉県市川市上妙典1603番地(同所は登記上の本店所在地で実際の業務は「最寄りの連絡場所」で行っております。),4970.0
E05699,インフォテリア株式会社,2017-03-31,2017-06-26,東京都品川区大井一丁目47番１号,3853.0
E05562,ユナイテッド株式会社,2017-03-31,2017-06-26,東京都渋谷区渋谷一丁目２番５号,2497.0
E00810,田岡化学工業株式会社,2017-03-31,2017-06-26,大阪市淀川区西三国四丁目２番11号,4113.0
E01594,ブラザー工業株式会社,2017-03-31,2017-06-26,愛知県名古屋市瑞穂区苗代町15番１号,6448.0
E00787,東邦アセチレン株式会社,2017-03-31,2017-06-26,宮城県多賀城市栄二丁目３番32号,4093.0
E27585,株式会社リプロセル,2017-03-31,2017-06-26,神奈川県横浜市港北区新横浜三丁目８番11号,4978.0
E01766,富士通株式会社,2017-03-31,2017-06-26,神奈川県川崎市中原区上小田中四丁目1番1号（上記は登記上の本店所在地であり、本社業務は下記「最寄りの連絡場所」において行っております。）,6702.0
E00175,北野建設株式会社,2017-03-31,2017-06-26,長野県長野市県町524番地,1866.0
E03854,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,2017-03-31,2017-06-26,東京都中央区新川二丁目27番２号,8725.0
E01942,株式会社テクノ・セブン,2017-03-31,2017-06-26,東京都中央区日本橋本町四丁目８番14号(注) 平成29年７月１日から本店は下記に移転する予定であります。本店の所在の場所　　東京都世田谷区池尻三丁目１番３号,6852.0
E01595,蛇の目ミシン工業株式会社,2017-03-31,2017-06-26,東京都八王子市狭間町1463番地,6445.0
E03847,東京海上ホールディングス株式会社,2017-03-31,2017-06-26,東京都千代田区丸の内一丁目２番１号,8766.0
E01754,株式会社かわでん,2017-03-31,2017-06-26,山形県南陽市小岩沢225番地,6648.0
E31977,株式会社アークン,2017-03-31,2017-06-26,東京都千代田区岩本町一丁目10番５号,3927.0
E27281,株式会社フージャースホールディングス,2017-03-31,2017-06-26,東京都千代田区丸の内二丁目２番３号,3284.0
E02152,株式会社ＳＵＢＡＲＵ（旧会社名　富士重工業株式会社）,2017-03-31,2017-06-26,東京都渋谷区恵比寿一丁目20番８号,7270.0
E03040,株式会社丸井グループ,2017-03-31,2017-06-26,東京都中野区中野４丁目３番２号,8252.0
E01951,ＩＤＥＣ株式会社,2017-03-31,2017-06-26,大阪府大阪市淀川区西宮原２丁目６番64号,6652.0
E03740,ＧＦＡ株式会社,2017-03-31,2017-06-26,東京都港区南青山二丁目２番15号,8783.0
E05463,テクマトリックス株式会社,2017-03-31,2017-06-26,東京都港区三田三丁目11番24号,3762.0
E01055,綜研化学株式会社,2017-03-31,2017-06-26,東京都豊島区高田三丁目29番５号,4972.0
E01569,千代田化工建設株式会社,2017-03-31,2017-06-26,神奈川県横浜市西区みなとみらい四丁目６番２号,6366.0
E00859,マナック株式会社,2017-03-31,2017-06-27,広島県福山市箕沖町92番地,4364.0
E05438,芙蓉総合リース株式会社,2017-03-31,2017-06-27,東京都千代田区三崎町三丁目３番23号,8424.0
E05462,ＮＥＣキャピタルソリューション株式会社,2017-03-31,2017-06-27,東京都港区港南二丁目15番３号,8793.0
E00443,林兼産業株式会社,2017-03-31,2017-06-27,山口県下関市大和町二丁目４番８号,2286.0
E05048,株式会社オービックビジネスコンサルタント,2017-03-31,2017-06-27,東京都新宿区西新宿六丁目８番１号,4733.0
